보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
278-0300,1,,충청북도 청주시 청원구 내덕동 523-6,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0301,1,,충청북도 청주시 청원구 내덕동 523-6,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0302,1,,충청북도 청주시 청원구 내덕동 520-0,,,2021,전용주,043-201-2773,충청북도 청주시청,2025-06-24
278-0303,1,,충청북도 청주시 청원구 내덕동 523-6,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0304,1,,충청북도 청주시 청원구 내덕동 531-44,,,2021,전용주,043-201-2773,충청북도 청주시청,2025-06-24
278-0305,1,,충청북도 청주시 청원구 내덕동 531-52,,,2022,전용주,043-201-2773,충청북도 청주시청,2025-06-24
278-0306,1,,충청북도 청주시 청원구 내덕동 523-6,,,2024,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0307,1,,충청북도 청주시 청원구 내덕동 529-4,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0308,1,,충청북도 청주시 청원구 내덕동 529-4,,,2022,전용주,043-201-2773,충청북도 청주시청,2025-06-24
278-0309,1,,충청북도 청주시 청원구 내덕동 395-0,,,2021,전용주,043-201-2773,충청북도 청주시청,2025-06-24
278-0310,1,,충청북도 청주시 청원구 내덕동 395-6,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0311,1,,충청북도 청주시 청원구 내덕동 384-6,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0312,1,,충청북도 청주시 청원구 내덕동 380-13,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0313,1,,충청북도 청주시 청원구 내덕동 380-13,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0314,1,,충청북도 청주시 청원구 내덕동 387-6,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0315,1,,충청북도 청주시 청원구 내덕동 380-13,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0316,1,,충청북도 청주시 청원구 내덕동 392-14,,,2023,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0317,1,,충청북도 청주시 청원구 내덕동 380-13,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0318,1,,충청북도 청주시 청원구 내덕동 380-13,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0319,1,,충청북도 청주시 청원구 내덕동 402-121,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0320,1,,충청북도 청주시 청원구 내덕동 402-25,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0321,1,,충청북도 청주시 청원구 내덕동 402-25,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0322,1,,충청북도 청주시 청원구 내덕동 402-25,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0323,1,,충청북도 청주시 청원구 내덕동 402-25,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0324,1,,충청북도 청주시 청원구 내덕동 384-6,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0325,1,,충청북도 청주시 청원구 내덕동 384-6,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0326,1,,충청북도 청주시 청원구 내덕동 384-6,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0327,1,,충청북도 청주시 청원구 내덕동 384-6,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0328,1,,충청북도 청주시 청원구 내덕동 384-6,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0329,1,,충청북도 청주시 청원구 내덕동 421-0,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0330,1,,충청북도 청주시 청원구 내덕동 421-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0331,1,,충청북도 청주시 청원구 내덕동 398-12,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0332,1,,충청북도 청주시 청원구 내덕동 398-12,,,2024,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0333,1,,충청북도 청주시 청원구 내덕동 398-12,,,2022,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0334,1,,충청북도 청주시 청원구 내덕동 398-12,,,2022,전용주,043-201-2773,충청북도 청주시청,2025-06-24
278-0335,1,,충청북도 청주시 청원구 내덕동 398-12,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0336,1,,충청북도 청주시 청원구 내덕동 398-12,,,2023,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0337,1,,충청북도 청주시 청원구 내덕동 417-0,,,2021,전용주,043-201-2773,충청북도 청주시청,2025-06-24
278-0338,1,,충청북도 청주시 청원구 내덕동 522-1,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0339,1,,충청북도 청주시 청원구 내덕동 505-3,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0340,1,,충청북도 청주시 청원구 내덕동 505-3,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0341,1,,충청북도 청주시 청원구 내덕동 505-3,,,2021,전용주,043-201-2773,충청북도 청주시청,2025-06-24
278-0342,1,,충청북도 청주시 청원구 내덕동 398-12,,,2024,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0343,1,,충청북도 청주시 청원구 내덕동 505-3,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0344,1,,충청북도 청주시 청원구 내덕동 505-3,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0346,1,,충청북도 청주시 청원구 내덕동 798-29,,,2023,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0347,1,,충청북도 청주시 청원구 내덕동 425-0,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0348,1,,충청북도 청주시 청원구 내덕동 504-2,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0349,1,,충청북도 청주시 청원구 내덕동 398-12,,,2022,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0350,1,,충청북도 청주시 청원구 내덕동 798-29,,,2024,전용주,043-201-2773,충청북도 청주시청,2025-06-24
278-0351,1,,충청북도 청주시 청원구 내덕동 427-7,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0352,1,,충청북도 청주시 청원구 내덕동 414-29,,,2021,전용주,043-201-2773,충청북도 청주시청,2025-06-24
278-0353,1,,충청북도 청주시 청원구 내덕동 414-12,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0354,1,,충청북도 청주시 청원구 내덕동 798-29,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0355,1,,충청북도 청주시 청원구 내덕동 421-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0356,1,,충청북도 청주시 청원구 내덕동 416-3,,,2021,전용주,043-201-2773,충청북도 청주시청,2025-06-24
278-0357,1,,충청북도 청주시 청원구 내덕동 402-25,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0358,1,,충청북도 청주시 청원구 내덕동 402-25,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0359,1,,충청북도 청주시 청원구 내덕동 409-4,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0360,1,,충청북도 청주시 청원구 내덕동 421-0,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0361,1,,충청북도 청주시 청원구 내덕동 421-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0362,1,,충청북도 청주시 청원구 내덕동 420-20,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0363,1,,충청북도 청주시 청원구 내덕동 421-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0364,1,,충청북도 청주시 청원구 내덕동 421-0,,,2022,전용주,043-201-2773,충청북도 청주시청,2025-06-24
278-0365,1,,충청북도 청주시 청원구 내덕동 421-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0366,1,,충청북도 청주시 청원구 내덕동 417-12,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0367,1,,충청북도 청주시 청원구 내덕동 421-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0368,1,,충청북도 청주시 청원구 내덕동 400-16,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0369,1,,충청북도 청주시 청원구 내덕동 380-13,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0370,1,,충청북도 청주시 청원구 내덕동 380-13,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0371,1,,충청북도 청주시 청원구 내덕동 380-13,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0372,1,,충청북도 청주시 청원구 내덕동 380-13,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0373,1,,충청북도 청주시 청원구 내덕동 386-17,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0374,1,,충청북도 청주시 청원구 내덕동 516-7,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0375,1,,충청북도 청주시 청원구 내덕동 379-3,,,2021,전용주,043-201-2773,충청북도 청주시청,2025-06-24
278-0376,1,,충청북도 청주시 청원구 내덕동 421-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0377,1,,충청북도 청주시 청원구 내덕동 402-25,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0378,1,,충청북도 청주시 청원구 내덕동 172-40,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0379,1,,충청북도 청주시 청원구 내덕동 172-40,,,2023,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0380,1,,충청북도 청주시 청원구 내덕동 172-40,,,2023,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0381,1,,충청북도 청주시 청원구 내덕동 380-13,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0382,1,,충청북도 청주시 청원구 내덕동 403-7,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0383,1,,충청북도 청주시 청원구 내덕동 403-13,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0384,1,,충청북도 청주시 청원구 내덕동 402-55,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0385,1,,충청북도 청주시 청원구 내덕동 172-40,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0386,1,,충청북도 청주시 청원구 내덕동 404-13,,,2023,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0387,1,,충청북도 청주시 청원구 내덕동 172-40,,,2023,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0388,1,,충청북도 청주시 청원구 내덕동 172-40,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0389,1,,충청북도 청주시 청원구 내덕동 172-40,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0390,1,,충청북도 청주시 청원구 내덕동 402-37,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0391,1,,충청북도 청주시 청원구 내덕동 402-82,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0392,1,,충청북도 청주시 청원구 내덕동 402-36,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0393,1,,충청북도 청주시 청원구 내덕동 402-35,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0394,1,,충청북도 청주시 청원구 내덕동 172-126,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0395,1,,충청북도 청주시 청원구 내덕동 172-122,,,2023,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0396,1,,충청북도 청주시 청원구 내덕동 404-44,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0399,1,,충청북도 청주시 청원구 내덕동 404-4,,,2021,전용주,043-201-2773,충청북도 청주시청,2025-06-24
278-0400,1,,충청북도 청주시 청원구 내덕동 172-40,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0401,1,,충청북도 청주시 청원구 내덕동 172-40,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0402,1,,충청북도 청주시 청원구 내덕동 172-98,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0403,1,,충청북도 청주시 청원구 내덕동 795-22,,,2021,한전주,043-201-2773,충청북도 청주시청,2025-06-24
278-0404,1,,충청북도 청주시 청원구 내덕동 84-1,,,2025,전용주,043-201-2773,충청북도 청주시청,2025-06-24
278-0405,1,,충청북도 청주시 청원구 내덕동 14-2,,,2022,전용주,043-201-2773,충청북도 청주시청,2025-06-24
278-0407,1,,충청북도 청주시 청원구 내덕동 140-9,,,2023,전용주,043-201-2773,충청북도 청주시청,2025-06-24
278-0408,1,,충청북도 청주시 청원구 내덕동 407-53,,,2021,전용주,043-201-2773,충청북도 청주시청,2025-06-24
278-0409,1,,충청북도 청주시 청원구 내덕동 412-50,,,2021,전용주,043-201-2773,충청북도 청주시청,2025-06-24
278-0410,1,,충청북도 청주시 청원구 내덕동 431-12,,,2021,전용주,043-201-2773,충청북도 청주시청,2025-06-24
278-0411,1,,충청북도 청주시 청원구 내덕동 505-3,,,2021,전용주,043-201-2773,충청북도 청주시청,2025-06-24
279-0001,1,,충청북도 청주시 청원구 율량동 1109-0,,,2024,한전주,043-201-2773,충청북도 청주시청,2025-06-24
279-0002,1,,충청북도 청주시 청원구 율량동 1109-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
279-0003,1,,충청북도 청주시 청원구 율량동 1108-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
279-0004,1,,충청북도 청주시 청원구 율량동 1109-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
279-0005,1,,충청북도 청주시 청원구 율량동 1109-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
279-0006,1,,충청북도 청주시 청원구 율량동 1109-0,,,2023,한전주,043-201-2773,충청북도 청주시청,2025-06-24
279-0007,1,,충청북도 청주시 청원구 율량동 1109-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
279-0008,1,,충청북도 청주시 청원구 율량동 1109-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
279-0009,1,,충청북도 청주시 청원구 율량동 1109-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
279-0010,1,,충청북도 청주시 청원구 율량동 851-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
279-0011,1,,충청북도 청주시 청원구 율량동 1107-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
279-0012,1,,충청북도 청주시 청원구 율량동 1107-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
279-0013,1,,충청북도 청주시 청원구 율량동 1109-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
279-0014,1,,충청북도 청주시 청원구 율량동 1109-0,,,2023,한전주,043-201-2773,충청북도 청주시청,2025-06-24
279-0015,1,,충청북도 청주시 청원구 율량동 1109-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
279-0016,1,,충청북도 청주시 청원구 율량동 1107-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
279-0017,1,,충청북도 청주시 청원구 율량동 1107-0,,,2024,한전주,043-201-2773,충청북도 청주시청,2025-06-24
279-0018,1,,충청북도 청주시 청원구 율량동 1107-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
279-0019,1,,충청북도 청주시 청원구 율량동 1107-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
279-0020,1,,충청북도 청주시 청원구 율량동 1107-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
279-0021,1,,충청북도 청주시 청원구 율량동 1107-0,,,2025,한전주,043-201-2773,충청북도 청주시청,2025-06-24
